customer_id,name,email,age,gender,gv_plus_member,gv_plus_tier,registration_date,last_visit_date,recency_days,total_visits,total_spend,avg_ticket_price,pct_weekend_visits,pct_evening_visits,favourite_genre,preferred_location,acquisition_channel
GV006017,Jia Qi Lim,jia.qi.lim70@email.com,29,F,0,Free,2023-06-17,2024-08-19,135,3,57.59,19.2,0.327,0.347,Romance,Yishun,GV App
GV006018,Ling Ling Teo,ling.ling.teo60@email.com,31,Prefer not to say,0,Free,2023-04-26,2024-08-06,148,6,93.84,15.64,0.473,0.592,Action,Paya Lebar,GV App
GV006019,Hui Fen Lee,hui.fen.lee89@email.com,41,M,1,Silver,2023-10-26,2024-12-16,16,9,623.14,69.24,0.799,0.199,Romance,Bishan,GV App
GV006020,Farhan Pillai,farhan.pillai55@email.com,44,M,0,Free,2022-11-27,2024-09-10,113,2,27.23,13.62,0.324,0.52,Romance,Paya Lebar,Website
GV006021,Jun Hao Ong,jun.hao.ong23@email.com,55,F,0,Free,2022-12-13,2024-03-20,287,12,192.65,16.05,0.78,0.574,Drama,Bishan,GV App
GV006022,Amelia Koh,amelia.koh49@email.com,28,M,0,Free,2021-10-08,2024-02-14,322,6,169.2,28.2,0.557,0.68,Thriller,Vivocity,Partner Referral
GV006023,Wei Jie Tan,wei.jie.tan55@email.com,39,M,1,Standard,2022-02-17,2024-06-24,191,1,19.11,19.11,0.371,0.677,Sci-Fi,Paya Lebar,Corporate
GV006024,Nicole Yeo,nicole.yeo36@email.com,28,Prefer not to say,1,Gold,2023-08-22,2024-12-19,13,4,193.68,48.42,0.654,0.573,Thriller,Paya Lebar,Partner Referral
GV006025,Mei Ling Goh,mei.ling.goh44@email.com,41,F,1,Platinum,2023-02-07,2024-11-19,43,10,457.02,45.7,0.7,0.863,Thriller,Vivocity,GV App
GV006026,Arjun Wong,arjun.wong78@email.com,34,F,1,Platinum,2023-05-17,2024-12-13,19,18,592.01,32.89,0.773,0.868,Action,Jurong Point,Website
GV006027,Rajan Yeo,rajan.yeo42@email.com,29,M,1,Standard,2022-03-20,2024-06-23,192,1,18.62,18.62,0.498,0.543,Drama,Yishun,GV App
GV006028,Shreya Abdullah,shreya.abdullah69@email.com,61,Prefer not to say,0,Free,2022-09-10,2024-01-14,353,5,76.42,15.28,0.771,0.508,Romance,Bishan,GV App
GV006029,Karthik Pillai,karthik.pillai42@email.com,18,M,1,Silver,2023-02-24,2024-12-21,11,10,783.65,78.37,0.632,0.176,Animation,Kallang Leisure Park,Social Media
GV006030,Nicole Goh,nicole.goh27@email.com,51,F,0,Free,2022-11-16,2024-06-30,185,1,15.54,15.54,0.365,0.623,Drama,Vivocity,GV App
GV006031,Siti Ng,siti.ng69@email.com,26,Prefer not to say,1,Gold,2022-08-04,2024-11-23,39,15,869.82,57.99,0.681,0.257,Animation,Jurong Point,GV App
GV006032,Mei Ling Chua,mei.ling.chua77@email.com,67,F,0,Free,2023-07-16,2024-07-12,173,3,49.42,16.47,0.524,0.43,Comedy,Tampines,GV App
GV006033,Zhen Wei Chua,zhen.wei.chua44@email.com,69,Prefer not to say,0,Free,2022-12-29,2024-07-29,156,11,228.57,20.78,0.566,0.574,Comedy,Bishan,Walk-in
GV006034,Shreya Abdullah,shreya.abdullah34@email.com,22,F,0,Free,2022-02-11,2024-12-19,13,15,1004.03,66.94,0.846,0.155,Comedy,Kallang Leisure Park,Walk-in
GV006035,Arjun Lee,arjun.lee84@email.com,46,F,1,Platinum,2024-01-20,2024-12-10,22,39,1061.26,27.21,0.86,0.961,Action,Tampines,GV App
GV006036,Karthik Abdullah,karthik.abdullah22@email.com,45,M,0,Free,2022-03-17,2024-11-24,38,13,908.91,69.92,0.615,0.167,Comedy,Bishan,GV App
GV006037,Farhan Chua,farhan.chua52@email.com,69,M,0,Free,2023-06-12,2024-07-26,159,9,184.17,20.46,0.756,0.589,Animation,Bishan,Website
GV006038,Jasmine Goh,jasmine.goh46@email.com,28,M,0,Free,2021-09-24,2024-08-23,131,5,89.73,17.95,0.398,0.483,Horror,Tampines,Corporate
GV006039,Marcus Koh,marcus.koh67@email.com,26,F,0,Free,2024-07-26,2024-12-18,14,33,1004.53,30.44,0.799,0.781,Sci-Fi,Tampines,Walk-in
GV006040,Hui Min Lim,hui.min.lim84@email.com,38,F,0,Free,2024-10-07,2024-10-15,78,3,51.26,17.09,0.494,0.405,Animation,Yishun,Partner Referral
GV006041,Nicole Abdullah,nicole.abdullah63@email.com,23,F,1,Gold,2023-10-05,2024-11-30,32,12,888.95,74.08,0.629,0.354,Comedy,JEM,Website
GV006042,Hui Fen Kumar,hui.fen.kumar27@email.com,29,F,1,Platinum,2023-04-21,2024-12-21,11,33,857.07,25.97,0.722,0.858,Sci-Fi,Jurong Point,GV App
GV006043,Rajan Singh,rajan.singh55@email.com,21,M,0,Free,2023-07-14,2024-07-26,159,4,49.84,12.46,0.697,0.37,Thriller,JEM,Website
GV006044,Ling Ling Chen,ling.ling.chen47@email.com,41,F,1,Gold,2024-01-09,2024-11-27,35,5,373.54,74.71,0.685,0.841,Drama,Bishan,Website
GV006045,Hui Min Chen,hui.min.chen25@email.com,66,M,1,Standard,2023-06-06,2024-02-19,317,11,175.13,15.92,0.501,0.422,Animation,Tampines,Website
GV006046,Farhan Chua,farhan.chua84@email.com,45,F,1,Platinum,2024-06-10,2024-12-10,22,37,1214.24,32.82,0.98,0.984,Action,Jurong Point,Website
GV006047,Priya Hussain,priya.hussain68@email.com,18,F,0,Free,2022-07-06,2024-11-25,37,11,805.95,73.27,0.886,0.324,Romance,Tampines,Walk-in
GV006048,Faiz Chua,faiz.chua24@email.com,33,F,0,Free,2023-12-15,2024-12-05,27,12,753.5,62.79,0.746,0.129,Comedy,Yishun,Walk-in
GV006049,Xiu Ying Yeo,xiu.ying.yeo37@email.com,18,M,1,Gold,2021-09-24,2024-12-23,9,6,412.8,68.8,0.461,0.7,Drama,Paya Lebar,GV App
GV006050,Arjun Chen,arjun.chen14@email.com,33,M,0,Free,2022-06-08,2024-11-28,34,4,274.12,68.53,0.408,0.802,Drama,Vivocity,Social Media
GV006051,Siti Koh,siti.koh70@email.com,49,F,1,Gold,2022-07-17,2024-12-14,18,30,894.61,29.82,0.961,0.799,Sci-Fi,Yishun,Walk-in
GV006052,Priya Tan,priya.tan90@email.com,63,F,1,Standard,2023-08-02,2024-09-16,107,6,97.51,16.25,0.59,0.435,Sci-Fi,Kallang Leisure Park,Website
GV006053,Darren Patel,darren.patel10@email.com,65,M,0,Free,2024-04-19,2024-08-28,126,2,27.38,13.69,0.645,0.408,Sci-Fi,Kallang Leisure Park,Walk-in
GV006054,Rajan Ramachandran,rajan.ramachandran11@email.com,65,F,0,Free,2023-02-22,2024-11-26,36,9,784.55,87.17,0.822,0.148,Romance,Yishun,Walk-in
GV006055,Jun Hao Chen,jun.hao.chen40@email.com,18,M,0,Free,2023-04-14,2024-08-29,125,3,50.68,16.89,0.45,0.393,Comedy,Yishun,GV App
GV006056,Nadia Koh,nadia.koh61@email.com,42,F,0,Free,2023-09-01,2024-12-01,31,19,1281.4,67.44,0.811,0.247,Romance,Jurong Point,Walk-in
GV006057,Zhen Wei Ng,zhen.wei.ng64@email.com,37,F,0,Free,2022-03-24,2024-08-29,125,2,29.48,14.74,0.398,0.438,Sci-Fi,JEM,GV App
GV006058,Marcus Lim,marcus.lim16@email.com,46,F,1,Standard,2023-07-23,2024-03-19,288,5,117.26,23.45,0.735,0.798,Drama,Yishun,Walk-in
GV006059,Jia Qi Tan,jia.qi.tan15@email.com,19,M,0,Free,2023-05-21,2024-07-13,172,6,114.14,19.02,0.603,0.481,Sci-Fi,Tampines,Website
GV006060,Xiu Ying Singh,xiu.ying.singh87@email.com,51,F,1,Gold,2021-10-29,2024-12-27,5,32,745.7,23.3,0.889,0.869,Thriller,Yishun,Social Media
GV006061,Arjun Lee,arjun.lee88@email.com,19,M,1,Silver,2024-11-02,2024-12-04,28,17,1353.15,79.6,0.807,0.333,Romance,Vivocity,Walk-in
GV006062,Tan Wei Yeo,tan.wei.yeo24@email.com,48,M,1,Platinum,2022-06-08,2024-12-07,25,7,465.42,66.49,0.415,0.618,Action,Paya Lebar,Partner Referral
GV006063,Faiz Patel,faiz.patel29@email.com,63,F,1,Silver,2022-06-02,2024-12-15,17,8,570.44,71.31,0.633,0.24,Romance,Vivocity,Website
GV006064,Amirah Hussain,amirah.hussain54@email.com,62,F,1,Gold,2024-10-31,2024-12-04,28,12,840.21,70.02,0.653,0.308,Romance,Vivocity,Partner Referral
GV006065,Ling Ling Koh,ling.ling.koh32@email.com,32,F,0,Free,2024-07-08,2024-09-18,105,4,58.94,14.73,0.61,0.438,Horror,Yishun,Website
GV006066,Farhan Pillai,farhan.pillai71@email.com,60,F,1,Platinum,2021-11-18,2024-12-19,13,21,610.97,29.09,0.728,0.828,Action,Tampines,GV App
GV006067,Jasmine Koh,jasmine.koh48@email.com,39,F,1,Standard,2022-11-30,2024-04-10,266,10,283.74,28.37,0.654,0.575,Action,Paya Lebar,Walk-in
GV006068,Faiz Patel,faiz.patel81@email.com,23,M,1,Platinum,2023-04-17,2024-12-24,8,28,626.8,22.39,0.852,0.885,Sci-Fi,JEM,Walk-in
GV006069,Zhen Wei Hussain,zhen.wei.hussain96@email.com,61,M,1,Silver,2024-09-29,2024-12-12,20,15,1126.88,75.13,0.673,0.119,Comedy,Vivocity,Social Media
GV006070,Faiz Chua,faiz.chua16@email.com,40,Prefer not to say,1,Gold,2021-11-06,2024-11-27,35,13,968.02,74.46,0.707,0.203,Animation,Bishan,Walk-in
GV006071,Ryan Chen,ryan.chen88@email.com,69,M,1,Platinum,2024-10-30,2024-12-03,29,5,289.64,57.93,0.566,0.795,Drama,Yishun,Website
GV006072,Nadia Nair,nadia.nair62@email.com,17,M,0,Free,2023-10-28,2024-10-14,79,2,24.1,12.05,0.692,0.684,Action,Bishan,Partner Referral
GV006073,Hafiz Ng,hafiz.ng42@email.com,53,M,0,Free,2024-03-14,2024-07-09,176,6,96.89,16.15,0.415,0.693,Romance,Bishan,GV App
GV006074,Arjun Nair,arjun.nair17@email.com,23,F,0,Free,2022-10-27,2024-08-19,135,1,12.63,12.63,0.679,0.463,Thriller,Kallang Leisure Park,GV App
GV006075,Arjun Lee,arjun.lee21@email.com,36,M,0,Free,2024-07-12,2024-08-27,127,5,86.91,17.38,0.309,0.562,Drama,Jurong Point,Partner Referral
GV006076,Rajan Kumar,rajan.kumar88@email.com,66,F,0,Free,2024-05-27,2024-12-23,9,29,837.19,28.87,0.855,0.912,Sci-Fi,JEM,GV App
GV006077,Tan Wei Singh,tan.wei.singh48@email.com,16,F,1,Platinum,2022-06-10,2024-11-23,39,11,667.33,60.67,0.576,0.63,Drama,Paya Lebar,GV App
GV006078,Faiz Yeo,faiz.yeo67@email.com,64,F,1,Silver,2023-08-28,2024-11-13,49,8,665.45,83.18,0.643,0.194,Romance,JEM,GV App
GV006079,Ryan Ong,ryan.ong35@email.com,49,F,0,Free,2024-02-27,2024-09-26,97,2,34.01,17.01,0.691,0.429,Sci-Fi,Bishan,Website
GV006080,Surya Teo,surya.teo86@email.com,22,M,0,Free,2022-07-01,2024-10-04,89,2,31.08,15.54,0.541,0.389,Action,Vivocity,Social Media
GV006081,Arjun Pillai,arjun.pillai89@email.com,30,M,1,Gold,2024-04-18,2024-12-05,27,23,683.82,29.73,0.842,0.757,Thriller,Kallang Leisure Park,Website
GV006082,Mei Ling Lee,mei.ling.lee22@email.com,37,F,1,Platinum,2023-10-17,2024-12-16,16,36,953.23,26.48,0.816,0.953,Sci-Fi,Vivocity,GV App
GV006083,Chen Hao Tan,chen.hao.tan43@email.com,65,F,0,Free,2024-07-07,2024-09-03,120,4,69.86,17.46,0.693,0.644,Comedy,Jurong Point,GV App
GV006084,Amirah Goh,amirah.goh43@email.com,18,M,1,Gold,2023-03-15,2024-12-24,8,30,787.42,26.25,0.844,0.753,Sci-Fi,Yishun,GV App
GV006085,Tan Wei Nair,tan.wei.nair47@email.com,45,M,0,Free,2024-07-22,2024-06-28,187,10,290.96,29.1,0.494,0.46,Thriller,Tampines,Corporate
GV006086,Priya Chua,priya.chua27@email.com,49,M,0,Free,2023-12-14,2024-11-10,52,13,721.51,55.5,0.61,0.249,Comedy,Jurong Point,GV App
GV006087,Tan Wei Tan,tan.wei.tan77@email.com,36,M,1,Gold,2022-06-11,2024-11-29,33,9,773.4,85.93,0.7,0.344,Animation,JEM,Walk-in
GV006088,Hui Min Koh,hui.min.koh36@email.com,55,M,1,Gold,2024-08-15,2024-12-13,19,5,228.93,45.79,0.569,0.854,Thriller,JEM,Website
GV006089,Tan Wei Teo,tan.wei.teo43@email.com,27,M,0,Free,2022-03-16,2024-09-11,112,2,33.95,16.97,0.433,0.433,Romance,Vivocity,Website
GV006090,Nicole Nair,nicole.nair67@email.com,50,F,1,Platinum,2022-08-08,2024-12-04,28,23,771.21,33.53,0.933,0.692,Thriller,Tampines,Walk-in
GV006091,Karthik Tan,karthik.tan74@email.com,26,F,1,Silver,2023-02-13,2024-02-06,330,10,255.05,25.51,0.656,0.669,Drama,Paya Lebar,Website
GV006092,Jun Hao Chen,jun.hao.chen73@email.com,18,M,1,Gold,2023-05-03,2024-12-31,1,36,917.01,25.47,0.89,0.66,Action,Tampines,GV App
GV006093,Ling Ling Ong,ling.ling.ong32@email.com,63,F,1,Gold,2022-12-07,2024-12-30,2,26,906.21,34.85,0.917,0.789,Sci-Fi,Jurong Point,Partner Referral
GV006094,Wei Jie Singh,wei.jie.singh46@email.com,27,M,1,Gold,2024-11-05,2024-12-16,16,21,621.92,29.62,0.978,0.962,Action,Bishan,GV App
GV006095,Darren Ong,darren.ong78@email.com,37,M,1,Platinum,2023-08-08,2024-12-09,23,31,1074.77,34.67,0.98,0.987,Action,Bishan,Walk-in
GV006096,Siti Tan,siti.tan15@email.com,28,F,1,Gold,2024-02-01,2024-12-13,19,34,761.66,22.4,0.731,0.837,Thriller,JEM,GV App
GV006097,Nicole Yeo,nicole.yeo77@email.com,34,F,1,Platinum,2024-05-28,2024-12-30,2,35,1216.75,34.76,0.98,0.842,Sci-Fi,Jurong Point,Walk-in
GV006098,Hui Min Pillai,hui.min.pillai86@email.com,29,F,1,Platinum,2022-07-22,2024-12-03,29,9,593.58,65.95,0.63,0.665,Thriller,Tampines,GV App
GV006099,Jia Qi Pillai,jia.qi.pillai37@email.com,41,F,1,Silver,2022-11-06,2024-11-30,32,18,1486.27,82.57,0.744,0.31,Animation,Kallang Leisure Park,Website
GV006100,Surya Ong,surya.ong66@email.com,48,M,1,Gold,2023-01-14,2024-12-21,11,35,1151.93,32.91,0.756,0.914,Sci-Fi,Jurong Point,Walk-in
GV006101,Nicole Patel,nicole.patel28@email.com,62,F,1,Gold,2022-07-07,2024-12-26,6,21,554.81,26.42,0.788,0.852,Thriller,Tampines,Website
GV006102,Li Ting Ramachandran,li.ting.ramachandran33@email.com,51,F,1,Platinum,2023-06-27,2024-12-12,20,39,1079.53,27.68,0.896,0.676,Sci-Fi,Vivocity,Social Media
GV006103,Jun Hao Abdullah,jun.hao.abdullah67@email.com,26,F,0,Free,2022-02-21,2024-03-15,292,11,274.73,24.98,0.629,0.481,Comedy,Yishun,GV App
GV006104,Tan Wei Ng,tan.wei.ng95@email.com,18,F,0,Free,2023-10-12,2024-12-20,12,15,1103.01,73.53,0.898,0.354,Comedy,JEM,Walk-in
GV006105,Darren Chua,darren.chua79@email.com,53,F,1,Gold,2024-03-15,2024-11-20,42,4,223.8,55.95,0.523,0.744,Thriller,Tampines,Website
GV006106,Siti Tan,siti.tan48@email.com,56,F,1,Platinum,2024-11-10,2024-12-06,26,20,543.39,27.17,0.709,0.651,Sci-Fi,Kallang Leisure Park,GV App
GV006107,Karthik Patel,karthik.patel33@email.com,40,M,1,Silver,2023-10-06,2024-04-25,251,11,225.29,20.48,0.602,0.614,Action,Tampines,Website
GV006108,Ryan Nair,ryan.nair94@email.com,57,F,0,Free,2022-11-14,2024-06-19,196,4,56.53,14.13,0.459,0.529,Action,Vivocity,GV App
GV006109,Zhen Wei Yeo,zhen.wei.yeo82@email.com,17,F,0,Free,2022-04-05,2024-06-12,203,6,130.74,21.79,0.605,0.408,Horror,Vivocity,Partner Referral
GV006110,Surya Ong,surya.ong58@email.com,51,M,0,Free,2024-04-10,2024-03-28,279,12,298.79,24.9,0.758,0.788,Sci-Fi,JEM,Corporate
GV006111,Karthik Abdullah,karthik.abdullah86@email.com,19,M,0,Free,2023-04-02,2024-07-22,163,5,87.62,17.52,0.489,0.556,Horror,Kallang Leisure Park,GV App
GV006112,Farhan Singh,farhan.singh56@email.com,54,F,1,Gold,2022-05-12,2024-11-18,44,19,1059.75,55.78,0.765,0.186,Animation,Yishun,Website
GV006113,Jia Qi Patel,jia.qi.patel66@email.com,65,F,0,Free,2022-09-25,2024-08-30,124,1,12.96,12.96,0.586,0.486,Comedy,Paya Lebar,Walk-in
GV006114,Amirah Pillai,amirah.pillai95@email.com,32,F,1,Silver,2024-06-14,2024-11-09,53,16,1055.35,65.96,0.883,0.252,Romance,Yishun,Walk-in
GV006115,Darren Lim,darren.lim26@email.com,56,M,0,Free,2024-11-19,2024-09-16,107,3,40.17,13.39,0.327,0.57,Romance,Jurong Point,Partner Referral
GV006116,Jun Hao Tan,jun.hao.tan59@email.com,40,F,0,Free,2023-06-06,2024-10-07,86,2,32.04,16.02,0.676,0.556,Comedy,Paya Lebar,Website
GV006117,Jasmine Hussain,jasmine.hussain16@email.com,51,F,0,Free,2023-08-22,2024-09-06,117,3,42.55,14.18,0.381,0.605,Drama,JEM,GV App
GV006118,Rajan Pillai,rajan.pillai71@email.com,58,F,1,Gold,2023-01-04,2024-11-17,45,18,1021.64,56.76,0.768,0.286,Animation,Jurong Point,GV App
GV006119,Wei Jie Ong,wei.jie.ong36@email.com,48,M,1,Gold,2021-10-27,2024-12-23,9,8,554.38,69.3,0.563,0.858,Action,Tampines,Website
GV006120,Tan Wei Ng,tan.wei.ng55@email.com,33,Prefer not to say,1,Gold,2024-07-10,2024-12-26,6,21,478.6,22.79,0.86,0.752,Sci-Fi,Vivocity,GV App
GV006121,Jasmine Abdullah,jasmine.abdullah83@email.com,46,F,1,Gold,2024-07-19,2024-12-21,11,24,649.78,27.07,0.925,0.664,Sci-Fi,Kallang Leisure Park,GV App
GV006122,Wei Jie Patel,wei.jie.patel53@email.com,22,F,1,Standard,2023-10-07,2024-01-28,339,10,191.54,19.15,0.639,0.648,Drama,Vivocity,GV App
GV006123,Jia Qi Ong,jia.qi.ong70@email.com,26,F,0,Free,2024-06-24,2024-09-28,95,1,14.92,14.92,0.31,0.689,Drama,Kallang Leisure Park,Social Media
GV006124,Jun Hao Goh,jun.hao.goh79@email.com,45,Prefer not to say,1,Platinum,2022-10-29,2024-12-19,13,37,1083.65,29.29,0.831,0.665,Action,Yishun,Website
GV006125,Amirah Yeo,amirah.yeo16@email.com,54,F,0,Free,2022-12-14,2024-07-23,162,1,13.56,13.56,0.42,0.376,Romance,Kallang Leisure Park,Partner Referral
GV006126,Priya Goh,priya.goh51@email.com,31,F,0,Free,2023-02-02,2024-12-23,9,21,682.17,32.48,0.828,0.722,Sci-Fi,Yishun,GV App
GV006127,Shreya Chua,shreya.chua32@email.com,60,M,0,Free,2021-12-02,2024-12-12,20,18,1087.85,60.44,0.694,0.217,Romance,Bishan,Social Media
GV006128,Nadia Kumar,nadia.kumar48@email.com,20,F,0,Free,2023-05-16,2024-09-07,116,2,38.46,19.23,0.512,0.695,Comedy,Bishan,Partner Referral
GV006129,Arjun Kumar,arjun.kumar93@email.com,34,Prefer not to say,0,Free,2024-07-23,2024-12-11,21,19,1413.99,74.42,0.894,0.377,Romance,Paya Lebar,Website
GV006130,Darren Pillai,darren.pillai64@email.com,54,F,1,Gold,2021-11-13,2024-12-25,7,10,678.0,67.8,0.479,0.645,Action,Jurong Point,GV App
GV006131,Ryan Lim,ryan.lim67@email.com,59,M,0,Free,2022-01-13,2024-07-30,155,7,166.11,23.73,0.745,0.793,Thriller,Tampines,GV App
GV006132,Faiz Ong,faiz.ong32@email.com,37,F,0,Free,2022-07-30,2024-07-22,163,5,113.65,22.73,0.437,0.62,Drama,Vivocity,Website
GV006133,Chen Hao Kumar,chen.hao.kumar10@email.com,45,M,1,Platinum,2024-08-20,2024-11-24,38,9,537.61,59.73,0.657,0.553,Thriller,Vivocity,Partner Referral
GV006134,Darren Ng,darren.ng83@email.com,40,M,1,Platinum,2024-06-09,2024-12-29,3,30,741.15,24.7,0.979,0.715,Action,Bishan,Website
GV006135,Ling Ling Singh,ling.ling.singh80@email.com,43,F,0,Free,2023-06-06,2024-08-22,132,1,14.46,14.46,0.446,0.402,Action,Kallang Leisure Park,GV App
GV006136,Hui Fen Ong,hui.fen.ong68@email.com,55,M,1,Standard,2024-05-19,2024-02-27,309,5,94.17,18.83,0.551,0.627,Horror,Paya Lebar,Website
GV006137,Surya Patel,surya.patel23@email.com,64,F,1,Standard,2024-06-06,2024-07-30,155,2,26.62,13.31,0.549,0.658,Animation,Yishun,GV App
GV006138,Hui Fen Teo,hui.fen.teo97@email.com,37,Prefer not to say,0,Free,2024-08-20,2024-12-08,24,22,687.55,31.25,0.941,0.782,Action,Tampines,Social Media
GV006139,Amelia Wong,amelia.wong58@email.com,31,F,1,Gold,2022-01-05,2024-11-22,40,4,243.76,60.94,0.5,0.838,Action,Vivocity,GV App
GV006140,Farhan Singh,farhan.singh86@email.com,69,M,0,Free,2022-01-31,2024-06-21,194,1,12.11,12.11,0.497,0.4,Thriller,Jurong Point,Website
GV006141,Priya Tan,priya.tan90@email.com,64,M,1,Standard,2023-03-30,2024-02-15,321,5,98.19,19.64,0.794,0.538,Sci-Fi,JEM,GV App
GV006142,Farhan Goh,farhan.goh45@email.com,23,M,1,Gold,2024-06-13,2024-12-21,11,25,701.43,28.06,0.768,0.72,Sci-Fi,Jurong Point,GV App
GV006143,Nadia Goh,nadia.goh98@email.com,25,M,0,Free,2022-10-02,2024-07-18,167,5,97.19,19.44,0.566,0.319,Sci-Fi,Bishan,Social Media
GV006144,Hui Fen Ng,hui.fen.ng78@email.com,48,F,0,Free,2021-11-29,2024-11-12,50,13,993.91,76.45,0.729,0.395,Comedy,Vivocity,Website
GV006145,Hui Fen Ong,hui.fen.ong25@email.com,53,M,1,Silver,2023-10-19,2024-12-20,12,14,1189.72,84.98,0.687,0.267,Comedy,Kallang Leisure Park,Website
GV006146,Chen Hao Ng,chen.hao.ng44@email.com,59,Prefer not to say,1,Silver,2024-11-13,2024-12-11,21,14,1155.11,82.51,0.674,0.283,Animation,Yishun,GV App
GV006147,Jia Qi Chen,jia.qi.chen94@email.com,36,F,1,Platinum,2022-02-22,2024-12-02,30,11,564.01,51.27,0.668,0.891,Drama,Tampines,Social Media
GV006148,Tan Wei Lim,tan.wei.lim68@email.com,29,F,0,Free,2022-12-18,2024-09-04,119,2,30.57,15.28,0.435,0.63,Thriller,Kallang Leisure Park,GV App
GV006149,Hui Min Teo,hui.min.teo85@email.com,32,M,0,Free,2023-04-17,2024-02-02,334,5,131.01,26.2,0.476,0.64,Drama,JEM,Website
GV006150,Jasmine Koh,jasmine.koh26@email.com,37,M,1,Gold,2022-06-28,2024-12-17,15,21,628.68,29.94,0.823,0.915,Action,Jurong Point,GV App
GV006151,Tan Wei Ong,tan.wei.ong37@email.com,29,F,1,Gold,2021-12-20,2024-12-21,11,27,729.17,27.01,0.988,0.719,Thriller,JEM,GV App
GV006152,Hui Min Wong,hui.min.wong77@email.com,48,M,0,Free,2023-07-20,2024-07-15,170,3,39.4,13.13,0.592,0.695,Sci-Fi,Vivocity,Social Media
GV006153,Priya Pillai,priya.pillai91@email.com,58,M,0,Free,2023-01-23,2024-09-05,118,4,57.13,14.28,0.66,0.312,Comedy,JEM,Social Media
GV006154,Jia Qi Lee,jia.qi.lee32@email.com,37,M,0,Free,2023-03-16,2024-09-28,95,2,24.69,12.34,0.435,0.478,Animation,Yishun,Walk-in
GV006155,Nadia Hussain,nadia.hussain10@email.com,61,F,1,Silver,2024-07-19,2024-11-24,38,18,1581.38,87.85,0.737,0.398,Animation,Kallang Leisure Park,GV App
GV006156,Arjun Abdullah,arjun.abdullah49@email.com,33,Prefer not to say,1,Platinum,2023-01-06,2024-12-02,30,11,498.04,45.28,0.528,0.586,Thriller,Paya Lebar,GV App
GV006157,Siti Teo,siti.teo16@email.com,61,M,0,Free,2022-06-23,2024-08-23,131,3,39.95,13.32,0.687,0.411,Sci-Fi,Yishun,Walk-in
GV006158,Zhen Wei Pillai,zhen.wei.pillai75@email.com,66,Prefer not to say,1,Platinum,2022-08-23,2024-12-10,22,30,906.96,30.23,0.704,0.694,Thriller,Bishan,Social Media
GV006159,Hui Fen Abdullah,hui.fen.abdullah91@email.com,38,F,0,Free,2022-02-17,2024-05-13,233,7,186.06,26.58,0.706,0.453,Action,Bishan,Social Media
GV006160,Priya Singh,priya.singh71@email.com,60,M,0,Free,2024-08-21,2024-07-03,182,1,19.85,19.85,0.344,0.49,Horror,Bishan,Walk-in
GV006161,Tan Wei Ong,tan.wei.ong66@email.com,23,M,0,Free,2023-02-04,2024-10-03,90,5,67.94,13.59,0.684,0.429,Action,Bishan,Social Media
GV006162,Nadia Abdullah,nadia.abdullah82@email.com,64,F,0,Free,2023-07-22,2024-08-01,153,3,40.79,13.6,0.658,0.695,Horror,Kallang Leisure Park,Website
GV006163,Hafiz Singh,hafiz.singh52@email.com,42,M,1,Standard,2022-09-26,2024-06-26,189,3,45.04,15.01,0.369,0.355,Animation,Yishun,GV App
GV006164,Chen Hao Goh,chen.hao.goh65@email.com,54,F,0,Free,2023-01-17,2024-08-11,143,3,49.71,16.57,0.398,0.397,Comedy,Kallang Leisure Park,Website
GV006165,Hui Min Kumar,hui.min.kumar51@email.com,37,F,1,Silver,2024-04-11,2024-11-22,40,10,818.29,81.83,0.835,0.161,Romance,Jurong Point,Partner Referral
GV006166,Ryan Kumar,ryan.kumar68@email.com,17,F,1,Silver,2022-08-29,2024-12-11,21,10,582.48,58.25,0.832,0.285,Comedy,Kallang Leisure Park,Walk-in
GV006167,Chen Hao Ong,chen.hao.ong11@email.com,25,F,0,Free,2024-01-20,2024-07-07,178,1,14.66,14.66,0.686,0.59,Horror,Jurong Point,GV App
GV006168,Li Ting Koh,li.ting.koh33@email.com,19,M,1,Silver,2023-05-11,2024-12-12,20,16,1431.54,89.47,0.601,0.273,Comedy,Paya Lebar,GV App
GV006169,Ryan Chua,ryan.chua80@email.com,22,F,1,Platinum,2024-09-19,2024-12-06,26,7,530.03,75.72,0.537,0.753,Drama,JEM,Website
GV006170,Priya Chen,priya.chen11@email.com,48,F,0,Free,2022-09-27,2024-06-24,191,5,66.3,13.26,0.439,0.334,Drama,Kallang Leisure Park,GV App
GV006171,Siti Wong,siti.wong54@email.com,56,F,0,Free,2022-05-08,2024-12-25,7,18,457.79,25.43,0.738,0.949,Thriller,Yishun,GV App
GV006172,Zhen Wei Pillai,zhen.wei.pillai87@email.com,51,F,1,Platinum,2022-01-13,2024-12-06,26,30,660.59,22.02,0.943,0.665,Sci-Fi,Paya Lebar,Social Media
GV006173,Hafiz Ng,hafiz.ng72@email.com,42,F,0,Free,2024-05-24,2024-07-07,178,2,32.38,16.19,0.499,0.398,Sci-Fi,Paya Lebar,Partner Referral
GV006174,Amelia Pillai,amelia.pillai59@email.com,63,M,0,Free,2023-08-20,2024-01-04,363,8,190.99,23.87,0.748,0.502,Animation,Tampines,GV App
GV006175,Faiz Hussain,faiz.hussain30@email.com,30,F,0,Free,2024-10-22,2024-12-08,24,8,515.09,64.39,0.799,0.341,Romance,Bishan,GV App
